"LATITUDE","LONGITUDE"
17.6906145,83.0529898
17.6877498,83.0837777
17.6886299,83.1073795
17.6882418,83.1350759
17.6848458,83.1573506
16.7678228,81.6550328
17.6377318,82.897629
17.5527627,82.8429855
16.7813184,81.612552
16.8190323,81.570373
16.8376997,81.5020393
16.8240358,81.4405043
16.8200318,81.4016374
16.8101749,81.3508712
16.8052279,81.2922018
16.7374645,81.0711327
16.6355117,80.9708883
15.9099709,80.0746922
15.8387768,80.0507143
15.494381,80.0486248
17.7613816,81.3963807
13.6415952,79.2575456
13.6414032,79.2503753
13.6538135,79.4850122
17.7203039,81.0493029
17.6623499,80.9975093
17.7272119,81.089993
17.7808515,81.2835182
17.674508,81.00998
17.749472,81.220001
17.7707852,81.2652783
17.7775162,81.3233997
17.7578209,81.2421008
17.7554511,81.3692679
17.7687491,81.3755271
17.7953455,81.3815694
17.7718677,81.345508
17.7992728,81.3817385
17.7494071,81.3847309
17.7025797,81.0286161
17.7654737,81.3746321
17.7482748,81.3944107
17.7800846,81.3976733
17.7977193,81.3963662
17.8052195,81.3997703
17.7863699,81.3799696
17.7535954,81.4153617
17.7604998,81.3974143
17.7829761,81.39779
17.7521285,81.3968914
17.7085871,81.5713617
17.6860961,81.5897124
17.7422382,81.1641105
17.7226984,81.5536782
17.567573,81.7207698
17.5847282,81.7154624
17.7795306,81.3032403
17.541451,81.724753
17.5265688,81.7229001
17.5019987,81.7263055
17.5544909,81.7256101
17.4568802,81.7333426
17.4439205,81.7568738
17.4402469,81.7736577
17.42816,81.7877549
17.3925324,81.7997222
17.3753879,81.7956428
17.3523083,81.811284
17.4101725,81.7961554
13.7519741,79.5929859
13.765642,79.5922462
13.6411501,79.2469749
17.3304161,81.8282503
17.7404666,81.5124871
17.6051187,81.6900398
17.2918747,81.8799446
17.2801968,81.907634
17.2984588,81.8547663
17.2683802,81.9407469
17.2525466,81.9570127
17.2330858,81.9718959
17.2134429,82.0005462
17.1849803,82.0407998
17.3086795,81.8405975
17.2001612,82.023132
17.175577,82.05973
17.276748,81.9212612
17.6280473,81.649138
17.2187889,82.1137613
17.2073465,82.1038871
17.2310727,82.1341887
17.2309534,82.2144384
17.1908632,82.0845295
17.2219957,82.2545887
17.238403,82.1703709
17.2235481,82.2861338
17.2427909,82.3442567
17.1752727,82.0536539
17.2523639,82.3699377
17.5941004,81.7146231
17.6044625,81.6891291
17.3053167,82.4399601
17.3162059,82.4636603
17.2885951,82.4218377
17.331243,82.4948503
17.630368,81.6455271
17.3693545,82.573026
17.6224002,81.6591717
17.3661435,82.5498886
17.3864519,82.628896
17.3965825,82.6683723
17.2362145,82.314383
17.6434344,81.6035586
17.4748445,81.7281494
17.2688656,82.3959641
17.3510301,82.5236252
17.3770894,82.5976095
17.406393,82.7056808
17.434754,82.7487648
17.5769771,82.8636761
17.4552144,82.7630806
17.4844617,82.7827214
17.5109631,82.8028598
17.6128247,82.881331
18.1722351,83.1913519
18.5839766,83.6221682
18.584024,83.6223724
15.0851592,77.6351979
15.1410846,77.6493827
15.5597081,77.9285156
14.9527754,77.6003961
14.5595007,77.6239186
13.820521,77.7472732
13.8659221,77.7202817
13.8851538,77.7119334
13.9031792,77.6994955
13.9384172,77.6855029
13.9643209,77.6766994
14.1491669,77.6123609
14.2405495,77.6282287
14.1023155,77.6145376
13.98902,77.6582388
14.0139672,77.6241051
14.3737793,77.6414846
14.0624738,77.6093571
14.1825409,77.6271423
14.2877686,77.6308416
14.3276304,77.637013
14.5939267,77.6125017
14.7175759,77.5999533
14.5030387,77.6320457
14.7975792,77.5983606
14.8655879,77.5919142
14.8346822,77.5980628
14.884091,77.5884075
15.1152568,77.6367118
15.0286289,77.6222461
15.1923514,77.6990052
14.6203019,77.598706
14.4657796,77.6293641
15.3319682,77.8088079
14.3510342,77.6387906
14.3986876,77.637583
15.4009111,77.8583903
15.4410613,77.8859465
15.4647953,77.8935367
14.4260174,77.6296977
15.3733539,77.8336316
15.5223961,77.9184619
16.9941575,82.2702082
16.9984716,82.2784486
16.9979006,82.2798387
15.2928499,77.7850471
15.7982515,78.0343478
15.4873487,77.9027099
15.681799,77.9695135
15.7518771,78.0151919
14.0959802,78.298878
16.6421357,82.3122315
14.144533,78.3253967
14.1457743,78.305581
14.0927945,78.2987494
14.1478367,78.3297617
14.1643852,78.359731
14.0914555,78.3000518
14.0952468,78.2695932
14.0940042,78.2696317
14.0946354,78.3008837
13.9213,78.37818
13.92148,78.37854
13.9684,78.5404
13.947722,78.582941
13.9172,78.3952
13.92135,78.37793
16.905959,82.235939
16.866807,82.231712
16.84077,82.231462
16.943361,82.233283
15.5499522,79.9377373
16.998447,82.279582
16.992158,82.262022
16.992179,82.261836
16.958112,82.269365
16.702639,82.028967
13.91,78.4628
13.9219665,78.54558
13.8292,78.5513
13.7079956,80.0748214
13.5233953,80.0012587
15.3980356,78.6840642
15.4266886,78.7156681
15.4015553,78.7151098
15.5970534,79.6513707
15.5541009,79.403655
15.5772336,79.0820781
15.567963,79.5246533
15.598604,78.8155218
15.4113784,78.728248
15.5115295,78.8045508
15.6606135,78.7446701
15.6431165,78.7598777
15.5996964,78.8130892
15.6355713,78.8033188
15.671552,78.800164
15.656376,78.794981
15.4988571,78.8199641
15.6655515,77.9623643
15.8439405,78.0089148
16.4127802,80.4520718
14.6930537,80.033826
14.7142938,80.0046113
15.8523,80.5089547
17.7680388,83.3429128
16.595168,80.617959
12.7584486,78.2333898
17.9079465,83.4627809
13.3499543,79.44985
13.361537,79.4631601
13.7094328,79.4888359
17.7879501,83.3694841
16.9989632,82.277532
17.7045585,83.1842906
17.7109608,83.182399
17.318246,81.231077
17.321919,81.220281
14.6540254,77.5941666
13.6592866,79.4883815
17.0048662,82.281678
15.740787,78.355631
15.743036,78.349161
17.6362272,82.0144304
13.7167037,79.5470256
17.7300973,83.2310665
17.7355987,83.2168581
17.7230728,83.1892326
17.7313461,83.1954939
13.6547197,79.4974732
13.1506725,78.9450654
13.1488763,78.9425598
16.993356,82.239833
13.1488367,78.9277239
13.1343614,78.9080267
13.6604057,79.4844836
16.5649492,80.618935
15.444,78.2156
13.3498727,79.4459508
16.4075253,81.4714641
16.3545519,81.3989235
16.6366743,80.6369358
13.6423079,79.493355
13.6584771,79.4768871
13.7248911,79.5921003
13.6173965,79.5135397
13.6189394,79.4894678
17.5688776,83.169635
16.5557395,81.4998791
14.116706,78.156314
16.3858505,81.589879
17.772546,83.377406
16.5640913,81.4889488
17.8740332,83.3520707
17.8759818,83.349345
17.8598443,83.3869621
17.9081082,83.4620309
15.884408,78.81751
15.062113,78.793626
16.3316725,81.6902201
16.5549235,81.4937186
13.6979439,80.0516584
13.5032379,80.0172854
13.5649394,80.0245639
17.7066678,81.9877917
13.6522523,79.4982604
14.1525204,77.5658607
18.0719224,82.6854918
18.0731585,82.6818405
18.0661854,82.6584449
18.0862108,82.6680317
18.1650456,82.6243448
18.0149712,82.7135092
17.9488706,83.5086402
17.9552381,83.4993332
17.789592,83.3703947
17.7713351,83.3754808
17.9490375,82.5038854
13.7542744,79.6231435
13.7678616,79.6267583
13.6494123,79.4829801
14.1506036,77.5766323
16.5567905,81.4937825
17.7724633,83.1898767
17.6035708,82.9979324
13.5667344,80.1398402
13.569945,80.1533559
13.5672175,80.1456399
13.7797423,79.5919067
14.1137712,77.5390223
17.8530572,83.4027811
13.5547924,80.1130765
13.6282577,78.4540772
13.6177184,79.8575186
13.610565,79.9171793
13.5885606,80.0070662
13.7106793,80.0829065
13.7014732,80.0597894
13.700175,80.0567471
13.7258086,80.1433137
16.7353611,80.6545602
14.39567,77.746089
14.0950427,77.5607045
14.0915207,77.5932511
14.0930003,77.5546491
14.0978303,77.5577538
14.0968813,77.5571905
14.1130542,77.5389474
14.1352818,77.5437217
14.1376345,77.550158
14.1495301,77.5556706
14.1567432,77.5509883
14.1700212,77.548187
14.1960481,77.5400058
14.213408,77.5360991
14.2265279,77.5300782
14.2439975,77.5681226
14.2655708,77.5891873
14.0535035,77.8442741
14.0566055,77.8494204
14.0654949,77.8453707
14.0552998,77.8507578
14.0574702,77.8632953
14.0604816,77.8731092
14.0575665,77.8600684
14.0540519,77.8467229
14.0525091,77.8390847
14.0515042,77.8289893
14.055008,77.7874599
14.7689193,77.5995103
14.8172412,77.5662283
14.8274099,77.5556138
14.8460913,77.4922595
14.877751,77.4225348
14.8644237,77.4160524
14.8434584,77.4008022
14.1956137,77.5580909
14.1932796,77.5612438
14.1922039,77.5726778
14.051475,77.8174524
14.1937614,77.5807464
14.658419,77.5838484
13.7933304,79.5908676
13.6646917,79.547811
14.6625459,78.9939945
14.7353212,79.0499353
14.698321,79.0047709
14.6869184,79.0072316
14.6789299,79.0015151
14.6710713,79.0019241
14.6673512,79.0000379
14.6493646,78.9853816
14.6329009,78.9790147
14.6240316,78.9705151
14.6300614,78.9482026
14.6182794,78.9362073
14.6190326,78.9363857
14.7022184,79.0034532
14.7029192,79.0012375
14.5402622,79.0219086
14.5240365,79.0127519
14.5176599,79.008917
14.4700594,78.9781473
14.4653364,78.9676872
14.4585395,78.8733047
14.4348977,78.9023808
14.4819345,78.9871532
14.4951521,78.9975768
14.691763,79.1880838
15.2343195,79.4603192
15.9120607,80.0751005
15.9401495,80.0825081
15.9738215,80.0974602
16.0309922,80.1298852
16.0558753,80.1456146
16.0754943,80.1559636
16.231969,80.3163216
15.6930062,79.6529657
15.7868062,79.7130393
15.8014089,79.7507381
15.8058529,79.8036417
15.8041537,79.8316913
15.8114996,79.8804579
15.8104685,79.9170075
15.8066161,80.0213422
15.8494172,80.0530266
16.2722171,80.466172
16.4966943,80.6292076
16.3102073,80.4836756
16.347988,80.4916099
16.3742908,80.5147209
16.4019654,80.5517471
17.0222449,81.7058859
17.0280292,81.7210181
17.0341573,81.7366151
17.0514319,81.7798272
17.0519581,81.8066816
17.0517048,81.8068743
17.0702852,81.8133803
17.1387839,81.8339681
17.1552194,81.8330538
17.1799851,81.8350399
16.7667596,81.2096383
16.7964145,81.2270157
16.8090165,81.2456741
16.833523,81.2607243
16.879968,81.3173357
16.934926,81.3906341
16.9399122,81.3952494
16.9553469,81.409078
16.9778658,81.460304
17.5195843,81.7243278
17.2233441,81.8486633
17.6175457,81.6747803
17.6256446,81.6538636
17.4229409,81.9124239
17.4800586,81.9872899
17.0204677,81.7010989
17.0413422,81.754542
17.5898313,81.6789083
17.4435677,81.7468423
17.1833861,81.8367086
17.4419456,81.7697031
17.2219366,81.8488334
17.2803925,81.8429119
17.1542762,81.8350104
17.055257,81.7900123
17.036182,81.6368901
17.0427041,81.6095937
16.9998699,81.4938797
16.9849988,81.4685671
16.969801,81.4452874
16.9695835,81.4397013
16.950123,81.3991517
17.4926968,82.0041348
16.5675099,80.5453681
15.4090065,80.0394399
15.397073,80.0394237
15.3633132,80.041255
16.1666139,80.2206808
16.2053743,80.2899586
16.1863404,80.25255
15.4369997,80.0451749
16.2328094,80.317429
16.2250067,80.3096335
16.2724638,80.3691683
16.2801882,80.392865
16.2684187,80.4525617
15.3856822,80.0399588
16.2697604,80.4671762
16.3719798,80.5113814
16.345301,80.4904412
16.2731772,80.4271947
16.3836936,80.5319924
16.3866223,80.5349329
16.4105302,80.5574824
16.4868865,80.6094416
16.27588,80.4190143
16.5642712,80.5539053
15.3199598,80.0276374
15.3757491,80.0425248
15.3429462,80.0268934
15.3276741,80.0288051
15.2951448,80.0275145
15.2924241,80.0273356
15.1861203,79.8285338
15.1783283,79.8060753
15.2092049,79.8879562
15.1747503,79.7717837
15.203652,79.8544808
15.2086145,79.8963799
15.2381644,79.9514396
15.2342867,79.943235
15.1709876,79.7577551
15.1696425,79.7458887
15.1693355,79.7098208
15.1407192,79.6608373
15.1125539,79.6200397
15.1106907,79.5990592
15.1112067,79.6076787
15.0873784,79.5064291
15.48807,80.0645295
15.6999905,80.0189449
15.7343385,80.013134
16.6160364,80.5075523
16.557968,80.5682329
16.5402907,80.5823937
16.5478769,80.6160608
16.5530531,80.6235633
16.5448701,80.6381904
16.5717401,80.8603977
16.5955812,80.8916572
16.631058,80.9495686
16.7423614,81.0846848
16.7413406,81.1410657
16.7976876,81.2271159
16.8251163,81.2494802
16.8661306,81.3034381
17.631288,81.9729395
17.6788596,81.9564434
17.6468781,81.9692352
17.6215221,81.9824491
17.6017198,82.0080907
17.5886738,82.0080193
17.5131601,82.0064089
16.5437531,80.5941461
16.7167961,81.0346842
17.5536641,82.009117
13.895027,77.699715
14.206162,77.633195
14.369072,77.641016
14.397628,77.637989
14.770943,77.599828
14.884673,77.588647
15.341167,77.812346
15.752429,78.367585
15.753838,78.368573
15.751771,78.368143
15.787518,78.285187
17.7494112,81.3845924
17.7203999,81.570099
16.956938,82.268182
13.5383662,78.3993816
15.9449333,77.2982933
17.6953317,83.0108092
16.9505327,82.276218
15.738996,78.3650923
13.59295,78.52921
13.6304639,78.4587148
16.0723724,78.8688004
17.724451,83.315223
17.712907,83.321261
17.777484,83.352452
17.789625,83.349496
13.8370799,77.7368546
17.7450898,81.3971901
17.6805185,82.9899824
14.730845,79.057763
15.5446,78.3626
15.7353404,78.3648348
17.6747222,82.9886111
14.6071063,79.0475464
14.7296488,79.0572882
13.5499482,78.9109325
15.7355779,78.3638853
14.062993,78.080883
14.5859612,79.0412423
14.6992863,78.5687256
16.2433535,80.6294131
14.450348,78.8288248
17.6086111,82.9875
18.2922757,83.8986397
13.5589841,78.5319149
13.9006331,78.4053254
13.8573966,78.4234504
13.8401777,78.4283656
14.084274,78.348248
13.8241452,78.4522533
13.8025732,77.6097994
14.0887514,78.4077072
16.5098609,80.6095755
15.8979424,80.4652405
16.3048176,80.5140781
17.6372791,82.8711189
17.6069444,82.9069444
17.6119444,82.8977778
14.2835251,77.6305532
16.4480628,81.7859495
16.378368,81.8627143
17.9682444,82.8566667
14.74778,79.07192
14.6797832,79.0497395
14.6341229,79.0775943
14.4514181,78.8292915
13.6506159,78.3988345
14.5861368,79.8560561
13.5444313,78.5138154
14.0261917,78.3257711
13.5306362,78.5320759
13.9691852,78.3796728
16.0194159,80.8332825
15.7578928,80.8580017
13.548,78.51405
13.54327,78.50623
14.108998,78.1871653
13.9554492,78.3877945
14.08835,78.40689
14.0227477,78.3739758
14.3648475,78.6322403
14.3499996,79.9731703
14.1709837,79.755332
15.733333,78.366667
13.75,77.716667
13.65,78.4
18.335136,82.8616047
18.2363948,83.0041122
18.25,83.083333
18.214088,83.0431572
18.2806268,83.03904
18.2930906,82.7971745
18.1865057,83.1770182
13.683333,79.35
13.85,79.95
13.683333,80.216667
13.708333,78.133333
16.5,81.083333
13.816667,79.216667
13.633333,79.116667
16,80.416667
17.6,82.983333
14.425259,77.7170038
15.833333,78.083333
14.60229,78.92489
15.716667,78.383333
16.9734525,82.2635651
13.566667,80.033333
15.7,78.7
13.666667,80.183333
16.533333,79.65
15.566667,79.15
15.4,78.833333
14.883333,78.1
14.3,78.75
14.3519426,78.7944946
16.7394549,82.234726
18.233333,83
14.0402778,78.4127778
14.0402778,78.42
14.0325,78.4188889
14.0219444,78.3816667
14.0316667,78.3816667
14.0216667,78.3922222
13.9961111,78.4033333
13.9875,78.3941667
13.9983333,78.3741667
13.8396134,78.2006836
13.9708333,78.3988889
13.9711111,78.3519444
13.9494444,78.3466667
13.9466667,78.3525
14.0080556,78.3963889
14.0477778,78.3761111
14.0436111,78.3975
14.0527778,78.4025
14.0583333,78.4069444
14.0980556,78.4205556
14.0811111,78.4297222
14.0688889,78.4452778
14.2397591,77.6178932
13.04996,79.176331
15.8302419,80.363102
18.2168569,83.0426083
14.0647222,78.3838889
15.5533636,80.1751864
15.1683232,77.4956059
16.8643481,82.2820187
17.0561111,82.255
16.9155556,82.2386111
17.1769444,82.365
17.2930556,82.3961111
17.2727778,82.4805556
17.3338429,81.2966394
17.2741043,82.478013
15.0322255,76.8522835
13.6032781,80.0656128
13.5812535,80.0398636
13.573244,80.1470661
13.6693399,80.0019264
13.69786,80.05145
13.724721,79.997882
13.9080244,79.9015045
14.4616798,79.9898458
13.261918,78.9641422
13.2201435,79.1066802
17.7140641,83.3237886
17.0331614,82.1338373
13.63556,78.45843
13.6057,78.63883
14.3628519,78.5017776
13.62048,78.61709
14.3542393,78.4427208
13.7287129,80.1734161
13.7245439,80.1265526
13.7015778,80.0221083
13.7013306,80.0249583
13.7006389,80.0247917
14.0727778,78.3775
14.0847222,78.3705556
13.62746,78.4331
14.04795,78.42318
13.9911111,78.4377778
13.9908333,78.3436111
14.06,78.4080556
14.0744444,78.3669444
14.0988889,78.3658333
16.5674828,81.2313633
16.60559,81.3116
13.6581816,79.397504
13.6373122,78.4175348
12.8209238,78.2546711
13.78073,79.73389
13.81754,79.78613
13.8536472,79.827733
13.79675,79.41581
13.8105,78.48324
13.71668,79.64369
13.2236027,79.0654922
13.2006575,78.7410307
13.489679,80.0994301
13.5763046,79.2677307
13.64771,78.40226
13.65065,78.39951
13.2478825,79.1928434
13.4296534,79.4568372
13.61741,78.48882
13.63354,78.45146
13.6610458,79.4001365
13.49403,78.63271
13.54799,78.51411
13.75999,78.49676
13.84598,78.5479
13.82054,78.45105
13.86335,78.40999
13.60356,78.358119
13.6193782,80.1280546
14.73634,79.06094
15.77048,78.29062
15.757645,78.3139372
14.6357008,79.2562079
13.6278,79.41785
14.5794301,79.0792894
14.55536,79.093019
14.55495,79.05929
14.52592,79.07635
14.4646018,79.0694457
14.5077058,79.0684292
14.7395195,79.0616217
14.4767615,78.8235918
14.3931625,79.0171668
14.2721919,79.1039389
14.1201785,79.2057931
14.0405428,79.2673847
13.9485826,79.3463838
13.4511547,79.114413
13.4995399,79.2037976
13.2189842,79.1034669
14.0872557,77.5942039
13.64936,78.439888
17.648192,80.922491
13.6684225,80.1675797
16.0727298,78.8675988
14.46,79.98
15.134273,78.7167835
14.2534,77.61891
17.679026,83.275466
16.3710801,80.8401704
16.7160278,81.0935833
17.6027118,83.0020523
18.34,82.85
17.2563226,81.848391
17.443426,81.748762
17.670833,81.602778
17.6335187,81.6355308
16.50444,80.65902
12.7,78.3
16.18,80.3
16.0833,78.8667
16.0426,78.924
15.91,80.47
13.71804,80.200367
13.7537361,80.2086722
15.6167,77.2667
17.27,81.26
15.49,78.02
18.2,82.51
16.43,81.06
16.53,80.05
13.54,78.5
12.74631,78.34415
14.603186,78.7368357
14.6038837,78.5300159
14.4729542,78.5178964
15.1245084,78.7378067
17.676082,82.9893923
18.370451,83.4725896
17.633575,82.889585
17.8778617,82.7184697
17.78827,83.19658
17.6943995,82.3895645
18.3587703,83.4243305
16.11,81.08
13.6096667,78.5968611
15.19,78.07
16.5710275,80.5688428
13.649615,78.4018922
17.9116527,81.7932051
17.6717285,81.7094773
17.4118263,81.5424585
13.8694135,77.3335791
16.1933276,81.1418223
17.801761,83.306972
13.81308,79.208676
17.7267714,83.3035487
13.9515,78.3561
17.5719377,83.1133586
13.708993,80.0780368
13.81672,77.49973
14.57434,77.65137
14.641,77.59636
14.7422639,79.0696871
13.72408,80.1642
14.73967,79.0879476
13.660343,78.3920592
13.8185777,77.5097036
16.5235093,80.5706234
16.4458402,81.7890823
17.0078116,81.8032873
17.1449733,81.2769735
13.2176368,79.1013479
13.6275,79.3698
17.74383,83.335942
13.6937802,80.0188741
13.7057213,80.0689017
16.506903,80.580458
17.7664143,83.2505751
16.7104384,81.0944009
13.724431,80.1247782
13.635227,79.5434967
13.7109132,80.0843785
13.8258471,79.9488918
15.1398478,78.6624407
17.7330847,83.3374813
13.7731221,79.9737676
16.5184237,80.6195426
13.7728215,79.9765596
13.883884,77.7138704
17.753809,83.332538
16.6187566,80.5483246
17.773699,83.3389807
14.2434196,78.2569456
17.726172,83.321519
14.5623177,78.9788461
18.3382947,82.8580713
13.2193132,79.1034991
16.984367,81.7844957
16.984131,82.2402258
16.9910467,82.249639
17.0092685,82.2861707
13.044613,79.1764712
12.747307,78.340373
16.5624925,80.5879354
16.4196816,80.1832438
16.81973,82.330915
16.520762,81.379914
16.613517,81.16464
13.8222222,79.1905556
13.5483294,78.5142514
17.98427,83.483925
13.5461174,78.9214228
17.601321,83.0004537
13.5423603,78.4233418
13.6746943,78.4964006
13.7008843,78.5100771
18.3039543,83.896164
13.726505,78.5048863
13.7443143,78.4958387
13.7820881,78.4797543
13.7020339,78.5035841
13.8221705,78.4518686
13.8309896,78.4420635
13.8379491,78.4376953
13.8389222,78.4284583
13.8380114,78.4318837
13.5623793,78.529519
13.592872,79.317642
13.5524394,78.5382939
17.7019612,83.3057595
17.7479113,83.3451447
13.5217553,78.4764148
17.4096636,82.7208525
13.687145,79.3370605
16.053385,78.8909385
16.740621,82.290996
13.1021757,78.8096201
16.7857243,80.8574438
13.8580588,78.4329403
17.009264,81.767379
18.054359,83.341251
16.4993815,80.6562567
17.711372,83.232926
18.345275,83.963614
13.6683808,79.3491626
16.4945561,80.6272459
16.4940321,80.6534243
13.599571,78.566598
17.4819173,81.4979553
18.05672,83.341513
16.9878662,82.2426885
16.9878495,82.2426518
13.6459138,79.451344
13.6192488,78.4276387
13.5538299,78.484184
17.721259,83.3370709
17.4551357,82.7626705
14.4681707,78.9678193
13.1940508,79.0378186
13.1950788,79.0718727
13.1582584,79.1050252
13.1023514,79.1243951
14.7399348,78.5620952
14.729807,78.6241039
14.5842587,78.7962446
14.7180316,78.9400396
14.4657111,78.8256944
14.734681,78.550842
13.7259135,78.6830014
13.7412269,78.5477992
13.7403722,78.5512999
13.1916574,78.8854407
13.4751059,79.8038721
16.0642697,78.9425471
14.4671575,78.8242328
14.4453818,79.9836981
14.6851074,77.5945687
15.3996794,78.7334982
16.502853,80.6113887
16.6387684,81.2137476
16.7575913,82.2803767
16.6205932,82.2868029
13.986795,78.3723817
18.2172463,83.0405893
17.71419,83.2944755
12.7823394,78.5710859
12.8065286,78.5660219
16.8276282,80.2267599
16.30698,80.5131474
13.6332668,78.4470177
13.6907529,80.1353853
16.5282242,80.7943261
16.3209151,80.4160916
13.3747222,79.5711111
13.0692784,78.5609579
13.7259545,80.1708277
13.859875,78.4009883
13.6314,78.453294
18.840453,84.494012
18.808832,84.467163
18.57908,84.282966
18.48772,84.199513
18.426607,83.930101
18.40631,83.899866
18.370522,83.858062
18.362778,83.776389
18.360655,83.681225
18.344178,83.624866
18.316588,83.568938
18.273366,83.531162
18.188507,83.459393
15.4394215,80.0357464
16.3068275,80.5129597
17.7418567,83.3435029
17.732347,83.2244772
16.3171328,80.5204296
16.2854113,80.4945838
18.5909444,84.2595278
18.5494167,84.2875278
18.5222778,84.2986111
18.4886667,84.2275833
18.50225,84.2651389
16.3072368,80.4348135
16.984511,81.784522
18.1711111,83.1966667
18.0356111,82.986
17.7516389,83.2916667
17.8503889,83.3916389
17.492713,83.002767
13.6166463,79.489485
13.8250007,79.9495761
17.0537075,82.2563767
13.6211467,79.5025933
14.6404217,78.5413583
14.68074,78.4359317
15.180305,77.3613567
15.6150283,77.2772067
18.314218,83.900285
16.4489272,80.5903387
16.6507474,80.4952383
14.7952778,78.5616667
15.1273132,78.76012
15.375819,78.87012
16.0686787,80.5577636
17.0496457,82.3099566
14.8130556,78.2844444
16.5259067,80.6797625
16.5070207,80.7316569
16.492344,80.7812389
16.1930973,81.1457447
16.2632408,80.4729266
16.4803942,81.7835831
13.5684465,80.1414227
16.1479683,81.0575878
17.04663,81.8422383
17.052969,82.2659039
16.990821,82.2710109
16.9550288,82.2684252
16.1480345,81.1688062
12.816013,78.252684
14.4149783,78.9546328
14.6425104,79.0438735
14.5737108,78.7934906
15.0147634,78.5572416
15.4844555,78.4744419
15.5287729,78.4361728
15.5586543,78.4398476
15.5754075,78.4400355
15.5903333,78.4447378
15.6147006,78.4432429
15.6300796,78.4451573
15.6528051,78.446817
15.6784099,78.4204568
15.6934985,78.3827658
16.0715525,78.872262
16.0688248,78.8695269
16.0720157,78.9086488
16.0651303,78.9122495
16.0766399,79.1697842
14.1591511,77.8127611
13.7502404,80.0244192
16.7316368,82.2933946
16.9679118,82.233178
16.9917974,82.2439648
16.8786581,82.2337147
16.7918193,82.2398826
16.7799308,82.264223
16.7495022,82.2921246
16.723376,82.2419822
16.7237036,82.2413338
13.7381754,80.0246208
17.7278287,83.2938683
14.708096,79.9893002
15.0421555,80.0058159
13.7724629,79.9787443
17.6715321,83.2801642
18.1042996,83.3961081
16.491,80.658
16.5221744,80.6808488
16.5117322,80.6109528
16.625295,80.5285889
16.6018472,80.5072663
14.3873444,77.6401377
12.7524641,78.3272245
13.6636686,79.3993306
16.507557,80.6332552
16.6325574,80.9552577
16.0711585,78.8716592
16.9735605,82.2386898
17.836894,81.642165
18.0535633,82.0352817
18.0009333,81.9792867
17.9836083,81.9393417
17.887215,81.775915
17.963775,81.8918
17.9383985,81.8207377
17.9101883,81.7919783
17.5799567,81.7152433
16.715085,81.8279883
17.8614083,82.295555
17.8974633,82.1799917
17.9107567,82.1729317
17.6742212,82.6109374
18.05,82.038
18.0399983,82.077865
17.788245,82.5117833
17.8203317,82.485335
17.8251431,82.4677348
17.78542,82.2641831
16.484,80.675
13.8115765,79.2158031
13.657721,79.2695385
15.824708,80.350343
13.6324014,78.4120578
15.7408231,80.8665419
16.8274303,80.2260411
17.1057928,81.8216683
16.5671193,81.5233416
13.6323075,78.4095526
13.6327897,78.411899
16.321629,80.802333
16.375262,80.755204
16.446138,80.688516
16.567854,80.544265
16.631716,80.439209
17.9897,82.4792
15.9085082,80.4681587
16.4545817,81.7784605
16.457205,81.7757565
16.5670019,81.231659
17.889528,83.454964
17.3915554,81.7671204
17.6868,83.2185
17.4780286,81.7352772
18.3273,82.8775
17.442616,81.7570353
17.4379253,81.7760843
15.8682582,78.7142293
13.7464,79.4612
15.8680218,78.7129238
15.7870476,78.1142571
15.8660043,78.7138696
15.8679695,78.7132866
14.1844251,77.5570741
15.8680556,78.7133832
13.4249365,79.9053454
15.8679424,78.7136648
15.8684228,78.7141735
15.8683794,78.7142619
13.4667381,79.7463226
15.8679873,78.7132651
17.0145162,81.8024719
14.2774701,79.1149787
15.868167,78.7138092
17.7733721,81.9304562
17.6872215,81.8592167
15.8682217,78.7143967
17.4508029,81.6562271
17.3154046,81.6706038
17.4625933,81.783793
13.6327839,78.4539934
13.6425664,78.4630975
13.6320495,78.4422578
13.6296168,78.4530674
15.8696984,78.7124223
14.250745,77.781637
15.8682864,78.7145532
13.8016161,77.609396
17.0128208,81.8073575
17.0010427,81.790878
13.964415,77.741534
15.181054,78.1001329
14.104749,77.769422
13.6278162,78.4598038
13.6324457,78.4548869
13.6254366,78.4566139
13.6295718,78.4509518
13.6864387,79.3419006
17.0040412,81.782822
16.878972,81.657131
16.558018,80.808756
16.549777,80.606438
16.652886,80.966993
13.65,78.398
13.6506967,78.4008467
15.944985,77.2982093
15.9407234,77.2969897
15.8525433,77.2369067
15.6219866,77.2696574
15.4834125,77.3412577
15.4309085,77.3683446
14.058266,78.7483412
15.1754839,77.3667137
15.168478,77.4929361
15.1700323,77.550428
15.1501325,77.6246686
14.8719186,78.0409292
13.9676118,79.3302311
13.9480381,79.3470059
13.9087475,79.3701392
13.6473997,79.5100268
13.578285,79.5039405
13.5507414,79.5303607
13.3928415,79.5593448
13.931,78.41
13.651,78.398
13.6500633,78.4005917
13.6239814,79.847281
13.696718,80.0177354
13.6478667,79.4501467
16.484399,80.6752807
13.744,78.496
13.973,78.467
13.64785,79.4502083
13.6450485,79.4441503
13.7246,80.1245
14.7784927,78.5692191
16.3872613,80.6250143
13.6317317,79.3308467
13.6320592,78.4881158
13.6199585,78.4855282
15.9416486,77.4265069
17.4995587,83.0015588
18.5394313,84.2923021
18.6057402,83.5894346
18.0180382,82.979629
18.8891185,84.5778179
16.3581892,79.946575
13.5596439,78.5044813
13.6771601,79.3499619
13.6796255,79.3507468
