COUNTY.COD,SAMPLING.E,OBSERVATIO,LOCALITY.I,LOCALITY,LATITUDE,LONGITUDE,Curlew_Sandpiper,Black.tailed_Gowdit ,Red.necked_Stint,Eurasian_Curlew,Bar.tailed_Gowdit,Great_Knot,Asian_Dowitcher,Malaysian_Plover,Great_Thick_Knee,Gray.tailed_Tattler,Nordmann.s_Greenshank,Far_Easter_Curlew,Spoon.billed_Sandpiper,Red_Knot,Beach_Thick_Knee,Eurasian_Oystercatcher,Total,TH_Total
IN-TN-KC,S50563956,12/9/2018,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,1
IN-TN-KC,S31448643,9/2/2016,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2
IN-TN-KC,S33881386,1/22/2017,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,20
IN-TN-KC,S61788487,11/27/2019,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,34,2
IN-TN-KC,S80167203,1/31/2021,L13440882,"Unnamed Road, Thiruvidanthai, Tamil Nadu, IN (12.779, 80.241)",12.7793609,80.2413954,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,1
IN-TN-KC,S80170293,1/31/2021,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,34,19
IN-TN-KC,S82497912,2/28/2021,L13374279,"1/330 Indira Gandhi Street, Chennai, Tamil Nadu, IN (12.918, 80.225)",12.9181507,80.2253937,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5
IN-TN-KC,S24633600,10/5/2013,L3851403,Siruthavur Lake,12.6822771,80.1454353,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,33,20
IN-TN-KC,S31701354,9/10/2016,L4767469,city karai lake,12.8923019,79.7098231,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3
IN-TN-KC,S32080986,10/16/2016,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,13
IN-TN-KC,S60357816,10/5/2019,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,33,2
IN-TN-KC,S35972053,4/15/2017,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,1
IN-TN-KC,S63341208,1/13/2020,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,32,2
IN-TN-KC,S73906469,9/20/2020,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
IN-TN-KC,S83547167,3/17/2021,L3227051,Mudhaliyarkuppam Backwaters / Odiyur Lake,12.3366479,80.0336838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
IN-TN-KC,S26947495,1/16/2016,L4166538,Thiruporur,12.7209,80.1866,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,32,5
IN-TN-KC,S34447276,1/22/2017,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,30
IN-TN-KC,S63586437,1/20/2020,L4409747,Kalpakkam,12.5243596,80.1602197,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,17,17
IN-TN-KC,S74628685,8/6/2020,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
IN-TN-KC,S77658526,12/19/2020,L3227051,Mudhaliyarkuppam Backwaters / Odiyur Lake,12.3366479,80.0336838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
IN-TN-KC,S78233928,12/27/2020,L5671736,Vivanta by Taj,12.797573,80.2482176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
IN-TN-KC,S30578163,7/7/2016,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5
IN-TN-KC,S33067628,12/17/2016,L5155185,Pooncheri Wetland and Scrub Jungle,12.6105476,80.1668447,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,1
IN-TN-KC,S33958307,1/22/2017,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,5
IN-TN-KC,S37445427,5/27/2017,L2475923,Sirudhavur Lake (__________ ___),12.6847012,80.1455426,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4
IN-TN-KC,S26372703,12/20/2015,L4078676,Kelambakkam Backwaters,12.786106,80.2255154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
IN-TN-KC,S38180001,7/16/2017,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2
IN-TN-KC,S75510086,10/24/2020,L6352447,Nemmeli Salt Pans,12.717358,80.2151754,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,1
IN-TN-KC,S79321097,1/16/2021,L11734064,Odiyur Lake,12.3376082,80.0421739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
IN-TN-KC,S37940746,6/10/2017,L2475923,Sirudhavur Lake (__________ ___),12.6847012,80.1455426,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3
IN-TN-KC,S40226919,10/31/2017,L6209239,SSN Institutions,12.7518485,80.1986718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
IN-TN-KC,S44682567,4/18/2018,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
IN-TN-KC,S47937341,8/19/2018,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8
IN-TN-KC,S24637791,12/16/2012,L1076228,Vedanthangal Bird Sanctuary,12.5457666,79.8555422,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15
IN-TN-KC,S33852277,1/22/2017,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10
IN-TN-KC,S37058436,5/22/2017,L1906986,Muttukadu Backwaters,12.8035383,80.2425833,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,1
IN-TN-KC,S61788357,11/27/2019,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,2
IN-TN-KC,S70103492,6/6/2020,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3
IN-TN-KC,S78378132,1/1/2021,L1906986,Muttukadu Backwaters,12.8035383,80.2425833,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,2
IN-TN-KC,S27839540,10/23/2015,L3227051,Mudhaliyarkuppam Backwaters / Odiyur Lake,12.3366479,80.0336838,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1
IN-TN-KC,S37960872,7/1/2017,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,2
IN-TN-KC,S76836213,11/29/2020,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
IN-TN-KC,S32961898,12/10/2016,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10
IN-TN-KC,S33527638,1/8/2017,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10
IN-TN-KC,S40567939,11/18/2017,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
IN-TN-KC,S51466923,12/28/2018,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10
IN-TN-KC,S59196103,8/23/2019,L9827792,"Cheyyur, Kancheepuram IN-Tamil Nadu (12.3128,80.0399)",12.312768,80.039926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
IN-TN-KC,S65603394,3/7/2020,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4
IN-TN-KC,S75675359,11/1/2020,L6352447,Nemmeli Salt Pans,12.717358,80.2151754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
IN-TN-KC,S82115825,2/13/2021,L13605529,"Easwaran Street, Chennai",12.9223238,80.2282832,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3
IN-TN-KC,S31761777,9/25/2016,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8
IN-TN-KC,S33174185,12/24/2016,L3227051,Mudhaliyarkuppam Backwaters / Odiyur Lake,12.3366479,80.0336838,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12
IN-TN-KC,S33712185,1/15/2017,L4399601,Amoor Lake,12.6602701,80.1378822,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,5
IN-TN-KC,S35972254,4/15/2017,L3227051,Mudhaliyarkuppam Backwaters / Odiyur Lake,12.3366479,80.0336838,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,2
IN-TN-KC,S30831511,7/23/2016,L3227051,Mudhaliyarkuppam Backwaters / Odiyur Lake,12.3366479,80.0336838,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,12,9
IN-TN-KC,S55113564,4/19/2019,L9072520,Sholinganallur,12.8998171,80.2235205,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5
IN-TN-KC,S61145666,11/3/2019,L10109593,Enroute Odiyur Lake,12.4518307,80.1203728,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9
IN-TN-KC,S84904396,4/6/2021,L8977013,Pallikaranai Marsh--Karapakkam,12.919562,80.216883,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2
IN-TN-KC,S34288204,2/11/2017,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1
IN-TN-KC,S34927819,2/25/2017,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,23,8
IN-TN-KC,S49309042,10/20/2018,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,16
IN-TN-KC,S49309079,10/20/2018,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,1
IN-TN-KC,S52083748,1/26/2019,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,23,5
IN-TN-KC,S82077627,2/21/2021,L5007958,Nochimedu Lake (__________ ___),13.0547277,79.9908328,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,7
IN-TN-KC,S77295470,12/10/2020,L4485617,Alamparai Fort--Estuary,12.2655996,80.0109875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,1
IN-TN-KC,S84904204,4/3/2021,L11734064,Odiyur Lake,12.3376082,80.0421739,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,22,5
IN-TN-KC,S20973481,12/21/2014,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,13
IN-TN-KC,S47659634,7/21/2018,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10
IN-TN-KC,S49309080,10/20/2018,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
IN-TN-KC,S52099073,1/27/2019,L8506111,Muttukadu Estuary,12.8024744,80.2474125,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,21,2
IN-TN-KC,S65768036,3/1/2020,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20
IN-TN-KC,S73191274,8/29/2020,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,21,6
IN-TN-KC,S74738013,10/10/2020,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,21,2
IN-TN-KC,S83167881,3/11/2021,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,15
IN-TN-KC,S45010782,4/22/2018,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3
IN-TN-KC,S62105041,12/7/2019,L10258116,"The Farm, Semmancheri",12.8667508,80.2275002,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5
IN-TN-KC,S72932139,8/29/2020,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,7
IN-TN-KC,S74311839,10/2/2020,L6352447,Nemmeli Salt Pans,12.717358,80.2151754,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20,6
IN-TN-KC,S21251998,11/23/2014,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,19,2
IN-TN-KC,S83602567,3/17/2021,L3227051,Mudhaliyarkuppam Backwaters / Odiyur Lake,12.3366479,80.0336838,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,19,10
IN-TN-KC,S26908463,1/15/2016,L4160006,e coast road,12.62014,80.18301,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,19,19
IN-TN-KC,S31176251,8/14/2010,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,4
IN-TN-KC,S34414538,2/16/2017,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15
IN-TN-KC,S47668835,7/22/2018,L4166149,Kalpakkam--Bridge,12.5107685,80.1606971,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,19,5
IN-TN-KC,S32002309,10/11/2016,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15
IN-TN-KC,S34288207,2/11/2017,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
IN-TN-KC,S34925348,2/26/2017,L3227051,Mudhaliyarkuppam Backwaters / Odiyur Lake,12.3366479,80.0336838,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,18,2
IN-TN-KC,S59524783,8/31/2019,L6352447,Nemmeli Salt Pans,12.717358,80.2151754,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2
IN-TN-KC,S64032991,2/1/2020,L10660879,"Kelambakam Kovalam Road, Kancheepuram IN-Tamil Nadu (12.7821,80.2294)",12.78213,80.229374,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,1
IN-TN-KC,S80561348,2/7/2021,L13513086,"Thiruvidanthai, Tamil Nadu, IN (12.779, 80.241)",12.7794612,80.2413029,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,1
IN-TN-KC,S17242027,11/28/2010,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,5
IN-TN-KC,S31291239,8/28/2016,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5
IN-TN-KC,S64569929,2/9/2020,L5423737,"Buckingham Canal, ECR to OMR Rd",12.898565,80.237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
IN-TN-KC,S78702993,12/29/2020,L13171605,"Kelambakam-Kovalam Road, Kelambakkam, Tamil Nadu, IN (12.784, 80.233)",12.784222,80.2326068,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1
IN-TN-KC,S86299691,4/23/2021,L14599795,"Chennai, Tamil Nadu, IN (12.901, 80.218)",12.9008626,80.2184095,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
IN-TN-KC,S36224392,4/20/2017,L1906986,Muttukadu Backwaters,12.8035383,80.2425833,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1
IN-TN-KC,S37979425,7/4/2017,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
IN-TN-KC,S40141625,10/27/2017,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1
IN-TN-KC,S64034669,1/26/2020,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3
IN-TN-KC,S27151648,1/26/2016,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
IN-TN-KC,S28937199,4/14/2016,L4485617,Alamparai Fort--Estuary,12.2655996,80.0109875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
IN-TN-KC,S35246615,3/11/2017,L2475923,Sirudhavur Lake (__________ ___),12.6847012,80.1455426,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,4
IN-TN-KC,S35629783,4/2/2017,L2475923,Sirudhavur Lake (__________ ___),12.6847012,80.1455426,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
IN-TN-KC,S38155603,7/16/2017,L4485617,Alamparai Fort--Estuary,12.2655996,80.0109875,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3
IN-TN-KC,S38833676,8/26/2017,L5512607,Sholinganallur/Perumbakkam Marsh (Western end),12.9037222,80.2090788,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
IN-TN-KC,S33957398,1/26/2017,L5371709,"Nemmeli, ECR",12.7167,80.217133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
IN-TN-KC,S34040808,1/26/2017,L2475923,Sirudhavur Lake (__________ ___),12.6847012,80.1455426,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
IN-TN-KC,S34491771,1/22/2017,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
IN-TN-KC,S34888754,2/27/2017,L2620637,backyard,12.893437,80.253067,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
IN-TN-KC,S83982891,3/21/2021,L1906986,Muttukadu Backwaters,12.8035383,80.2425833,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
IN-TN-KC,S41955718,1/7/2018,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,4
IN-TN-KC,S43363378,3/3/2018,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
IN-TN-KC,S77658528,12/19/2020,L4485617,Alamparai Fort--Estuary,12.2655996,80.0109875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
IN-TN-KC,S80007884,1/26/2021,L6352447,Nemmeli Salt Pans,12.717358,80.2151754,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,4
IN-TN-KC,S20584330,8/14/2010,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,3
IN-TN-KC,S36223741,4/19/2017,L2620637,backyard,12.893437,80.253067,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3
IN-TN-KC,S36262500,4/25/2017,L2620637,backyard,12.893437,80.253067,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,2
IN-TN-KC,S43855390,3/22/2018,L7071247,"Sathya Sai Nagar, Tamil Nadu, IN (12.886, 80.177)",12.8855571,80.176555,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
IN-TN-KC,S55199928,4/18/2019,L9087575,"Chennai-69, Thandalam, Tamil Nadu, IN (12.995, 80.105)",12.9952924,80.1050651,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5
IN-TN-KC,S23644548,5/26/2015,L3227051,Mudhaliyarkuppam Backwaters / Odiyur Lake,12.3366479,80.0336838,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1
IN-TN-KC,S24635715,12/26/2011,L3851406,Muthukadu Backwaters,12.8024274,80.2396774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
IN-TN-KC,S29601775,11/10/2015,L3227051,Mudhaliyarkuppam Backwaters / Odiyur Lake,12.3366479,80.0336838,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5
IN-TN-KC,S33452850,1/5/2017,L5223185,KELAMBAKKAM-KOVALAM RD.,12.7828526,80.2260694,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5
IN-TN-KC,S81142379,2/13/2021,L5671736,Vivanta by Taj,12.797573,80.2482176,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
IN-TN-KC,S81295711,2/13/2021,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
IN-TN-KC,S83436544,3/14/2021,L14040060,"East Coast Road, Paramankeni, Tamil Nadu, IN (12.343, 80.049)",12.3427531,80.0490803,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5
IN-TN-KC,S77039595,9/5/2020,L6352447,Nemmeli Salt Pans,12.717358,80.2151754,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
IN-TN-KC,S77869556,12/23/2020,L4485617,Alamparai Fort--Estuary,12.2655996,80.0109875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
IN-TN-KC,S79082318,2/28/2016,L8187593,Sholinganallur marsh lands,12.9005429,80.2184129,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
IN-TN-KC,S79298011,1/15/2021,L5405950,Pallikaranai Marsh--Midlands ___________ ____________-- __________,12.9278317,80.2179515,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
IN-TN-KC,S20605964,3/6/2011,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2
IN-TN-KC,S21985187,1/1/2015,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
IN-TN-KC,S24633618,8/4/2012,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1
IN-TN-KC,S63302182,1/12/2020,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1
IN-TN-KC,S77576818,12/17/2020,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
IN-TN-KC,S79866786,1/24/2021,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
IN-TN-KC,S32912908,10/23/2016,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3
IN-TN-KC,S36645677,5/4/2017,L2620637,backyard,12.893437,80.253067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
IN-TN-KC,S53880283,10/8/2016,L8857392,Ottivakkam,12.6226781,79.9825914,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
IN-TN-KC,S60734981,10/19/2019,L1906986,Muttukadu Backwaters,12.8035383,80.2425833,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1
IN-TN-KC,S51577843,1/12/2019,L2475923,Sirudhavur Lake (__________ ___),12.6847012,80.1455426,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
IN-TN-KC,S59349311,8/29/2019,L1906986,Muttukadu Backwaters,12.8035383,80.2425833,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
IN-TN-KC,S63652386,1/19/2020,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
IN-TN-KC,S77299413,12/10/2020,L4485617,Alamparai Fort--Estuary,12.2655996,80.0109875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
IN-TN-KC,S27522402,2/14/2016,L4248967,Fishermans cove hotel,12.797663,80.248741,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
IN-TN-KC,S38185429,7/15/2017,L3227051,Mudhaliyarkuppam Backwaters / Odiyur Lake,12.3366479,80.0336838,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2
IN-TN-KC,S47294401,7/19/2018,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
IN-TN-KC,S50199111,11/25/2018,L3227051,Mudhaliyarkuppam Backwaters / Odiyur Lake,12.3366479,80.0336838,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1
IN-TN-KC,S24384066,4/18/2015,L3812633,"Pallikaranai Marshland, Thangam Avenue",12.92805,80.21974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
IN-TN-KC,S24633584,9/8/2013,L3851403,Siruthavur Lake,12.6822771,80.1454353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
IN-TN-KC,S47018294,7/15/2017,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1
