group.id,DISTRICT,ST_NM,GLOBAL.UNIQUE.IDENTIFIER,CATEGORY,COMMON.NAME,OBSERVATION.COUNT,SAMPLING.EVENT.IDENTIFIER,LATITUDE,LONGITUDE,TIME.OBSERVATIONS.STARTED,OBSERVER.ID,PROTOCOL.TYPE,LOCALITY,DURATION.MINUTES,EFFORT.DISTANCE.KM,ALL.SPECIES.REPORTED,month,daym,cyear
G1597714,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS372692226,species,Common Myna,4,S27444396,13.04623,80.253507,14:45:00,obsr488759,Stationary,Stella Maris College,15,NA,1,2,12,2016
G1597714,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS372694600,species,House Crow,10,S27444617,13.04623,80.253507,14:45:00,obsr701453,Stationary,Stella Maris College,15,NA,1,2,12,2016
G1597714,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS372692232,species,Rose-ringed Parakeet,10,S27444396,13.04623,80.253507,14:45:00,obsr488759,Stationary,Stella Maris College,15,NA,1,2,12,2016
G1597714,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS372694594,species,Yellow-billed Babbler,3,S27444617,13.04623,80.253507,14:45:00,obsr701453,Stationary,Stella Maris College,15,NA,1,2,12,2016
G1597714,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS372692230,species,Rufous Treepie,1,S27444396,13.04623,80.253507,14:45:00,obsr488759,Stationary,Stella Maris College,15,NA,1,2,12,2016
G1597714,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS372694598,species,Spotted Owlet,2,S27444617,13.04623,80.253507,14:45:00,obsr701453,Stationary,Stella Maris College,15,NA,1,2,12,2016
G1597714,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS372694599,species,Rufous Treepie,1,S27444617,13.04623,80.253507,14:45:00,obsr701453,Stationary,Stella Maris College,15,NA,1,2,12,2016
G1597714,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS372692231,species,House Crow,10,S27444396,13.04623,80.253507,14:45:00,obsr488759,Stationary,Stella Maris College,15,NA,1,2,12,2016
G1597714,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS372694597,domestic,Rock Pigeon,6,S27444617,13.04623,80.253507,14:45:00,obsr701453,Stationary,Stella Maris College,15,NA,1,2,12,2016
G1597714,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS372694601,species,Rose-ringed Parakeet,10,S27444617,13.04623,80.253507,14:45:00,obsr701453,Stationary,Stella Maris College,15,NA,1,2,12,2016
G1597714,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS372694595,species,Common Myna,4,S27444617,13.04623,80.253507,14:45:00,obsr701453,Stationary,Stella Maris College,15,NA,1,2,12,2016
G1597714,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS372692228,domestic,Rock Pigeon,6,S27444396,13.04623,80.253507,14:45:00,obsr488759,Stationary,Stella Maris College,15,NA,1,2,12,2016
G1597714,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS372692227,species,Asian Koel,1,S27444396,13.04623,80.253507,14:45:00,obsr488759,Stationary,Stella Maris College,15,NA,1,2,12,2016
G1597714,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS372692225,species,Yellow-billed Babbler,3,S27444396,13.04623,80.253507,14:45:00,obsr488759,Stationary,Stella Maris College,15,NA,1,2,12,2016
G1597714,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS372694596,species,Asian Koel,1,S27444617,13.04623,80.253507,14:45:00,obsr701453,Stationary,Stella Maris College,15,NA,1,2,12,2016
G1597714,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS372692229,species,Spotted Owlet,2,S27444396,13.04623,80.253507,14:45:00,obsr488759,Stationary,Stella Maris College,15,NA,1,2,12,2016
G1603611,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS373034767,species,Spotted Owlet,1,S27475607,13.04623,80.253507,15:10:00,obsr701453,Stationary,Stella Maris College,15,NA,1,2,13,2016
G1603611,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS373034765,species,Rose-ringed Parakeet,10,S27475607,13.04623,80.253507,15:10:00,obsr701453,Stationary,Stella Maris College,15,NA,1,2,13,2016
G1603611,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS374036223,species,Indian Golden Oriole,1,S27567352,13.04623,80.253507,15:10:00,obsr488759,Stationary,Stella Maris College,15,NA,1,2,13,2016
G1603611,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS374036227,species,Common Myna,5,S27567352,13.04623,80.253507,15:10:00,obsr488759,Stationary,Stella Maris College,15,NA,1,2,13,2016
G1603611,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS373037150,species,House Crow,2,S27475607,13.04623,80.253507,15:10:00,obsr701453,Stationary,Stella Maris College,15,NA,1,2,13,2016
G1603611,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS374036229,species,House Crow,2,S27567352,13.04623,80.253507,15:10:00,obsr488759,Stationary,Stella Maris College,15,NA,1,2,13,2016
G1603611,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS373034763,species,Asian Koel,3,S27475607,13.04623,80.253507,15:10:00,obsr701453,Stationary,Stella Maris College,15,NA,1,2,13,2016
G1603611,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS373037714,species,Indian Golden Oriole,1,S27475607,13.04623,80.253507,15:10:00,obsr701453,Stationary,Stella Maris College,15,NA,1,2,13,2016
G1603611,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS374036230,species,Large-billed Crow,3,S27567352,13.04623,80.253507,15:10:00,obsr488759,Stationary,Stella Maris College,15,NA,1,2,13,2016
G1603611,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS374036224,species,Asian Koel,3,S27567352,13.04623,80.253507,15:10:00,obsr488759,Stationary,Stella Maris College,15,NA,1,2,13,2016
G1603611,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS374036226,species,Rose-ringed Parakeet,10,S27567352,13.04623,80.253507,15:10:00,obsr488759,Stationary,Stella Maris College,15,NA,1,2,13,2016
G1603611,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS374036225,domestic,Rock Pigeon,4,S27567352,13.04623,80.253507,15:10:00,obsr488759,Stationary,Stella Maris College,15,NA,1,2,13,2016
G1603611,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS373034766,species,Common Myna,5,S27475607,13.04623,80.253507,15:10:00,obsr701453,Stationary,Stella Maris College,15,NA,1,2,13,2016
G1603611,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS373034764,domestic,Rock Pigeon,4,S27475607,13.04623,80.253507,15:10:00,obsr701453,Stationary,Stella Maris College,15,NA,1,2,13,2016
G1603611,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS373037151,species,Large-billed Crow,3,S27475607,13.04623,80.253507,15:10:00,obsr701453,Stationary,Stella Maris College,15,NA,1,2,13,2016
G1603611,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS374036228,species,Spotted Owlet,1,S27567352,13.04623,80.253507,15:10:00,obsr488759,Stationary,Stella Maris College,15,NA,1,2,13,2016
G3760382,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS685074722,species,Cattle Egret,25,S50607673,13.04623,80.253507,8:20:00,obsr871116,Traveling,Stella Maris College,22,1.86,1,12,12,2018
G3760382,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS685074716,species,Rose-ringed Parakeet,99,S50607673,13.04623,80.253507,8:20:00,obsr871116,Traveling,Stella Maris College,22,1.86,1,12,12,2018
G3760382,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS685074719,species,Common Myna,25,S50607673,13.04623,80.253507,8:20:00,obsr871116,Traveling,Stella Maris College,22,1.86,1,12,12,2018
G3760382,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS698226507,species,Asian Koel,1,S51662808,13.04623,80.253507,8:20:00,obsr488759,Traveling,Stella Maris College,22,1.86,1,12,12,2018
G3760382,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS685074723,domestic,Rock Pigeon,67,S50607673,13.04623,80.253507,8:20:00,obsr871116,Traveling,Stella Maris College,22,1.86,1,12,12,2018
G3760382,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS685074721,species,Indian Golden Oriole,6,S50607673,13.04623,80.253507,8:20:00,obsr871116,Traveling,Stella Maris College,22,1.86,1,12,12,2018
G3760382,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS698226511,species,Indian Golden Oriole,6,S51662808,13.04623,80.253507,8:20:00,obsr488759,Traveling,Stella Maris College,22,1.86,1,12,12,2018
G3760382,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS685074715,species,Large-billed Crow,5,S50607673,13.04623,80.253507,8:20:00,obsr871116,Traveling,Stella Maris College,22,1.86,1,12,12,2018
G3760382,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS685074720,species,House Crow,14,S50607673,13.04623,80.253507,8:20:00,obsr871116,Traveling,Stella Maris College,22,1.86,1,12,12,2018
G3760382,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS698226506,species,Rose-ringed Parakeet,99,S51662808,13.04623,80.253507,8:20:00,obsr488759,Traveling,Stella Maris College,22,1.86,1,12,12,2018
G3760382,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS685074724,species,White-throated Kingfisher,1,S50607673,13.04623,80.253507,8:20:00,obsr871116,Traveling,Stella Maris College,22,1.86,1,12,12,2018
G3760382,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS698226514,species,White-throated Kingfisher,1,S51662808,13.04623,80.253507,8:20:00,obsr488759,Traveling,Stella Maris College,22,1.86,1,12,12,2018
G3760382,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS698226508,species,Black-rumped Flameback,1,S51662808,13.04623,80.253507,8:20:00,obsr488759,Traveling,Stella Maris College,22,1.86,1,12,12,2018
G3760382,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS698226510,species,House Crow,14,S51662808,13.04623,80.253507,8:20:00,obsr488759,Traveling,Stella Maris College,22,1.86,1,12,12,2018
G3760382,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS698226513,domestic,Rock Pigeon,67,S51662808,13.04623,80.253507,8:20:00,obsr488759,Traveling,Stella Maris College,22,1.86,1,12,12,2018
G3760382,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS698226512,species,Cattle Egret,25,S51662808,13.04623,80.253507,8:20:00,obsr488759,Traveling,Stella Maris College,22,1.86,1,12,12,2018
G3760382,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS698226509,species,Common Myna,25,S51662808,13.04623,80.253507,8:20:00,obsr488759,Traveling,Stella Maris College,22,1.86,1,12,12,2018
G3760382,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS685074717,species,Asian Koel,1,S50607673,13.04623,80.253507,8:20:00,obsr871116,Traveling,Stella Maris College,22,1.86,1,12,12,2018
G3760382,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS698226505,species,Large-billed Crow,5,S51662808,13.04623,80.253507,8:20:00,obsr488759,Traveling,Stella Maris College,22,1.86,1,12,12,2018
G3760382,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS685074718,species,Black-rumped Flameback,1,S50607673,13.04623,80.253507,8:20:00,obsr871116,Traveling,Stella Maris College,22,1.86,1,12,12,2018
G3865740,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS711787497,species,Common Myna,7,S52813949,13.04623,80.253507,14:02:00,obsr488759,Traveling,Stella Maris College,50,1,1,2,8,2019
G3865740,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS711787495,spuh,cormorant sp.,9,S52813949,13.04623,80.253507,14:02:00,obsr488759,Traveling,Stella Maris College,50,1,1,2,8,2019
G3865740,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS707917363,species,Asian Palm-Swift,1,S52485134,13.04623,80.253507,14:02:00,obsr871116,Traveling,Stella Maris College,50,1,1,2,8,2019
G3865740,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS707917361,species,Black Kite,5,S52485134,13.04623,80.253507,14:02:00,obsr871116,Traveling,Stella Maris College,50,1,1,2,8,2019
G3865740,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS707917369,species,Common Myna,7,S52485134,13.04623,80.253507,14:02:00,obsr871116,Traveling,Stella Maris College,50,1,1,2,8,2019
G3865740,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS711787485,species,Spot-billed Pelican,3,S52813949,13.04623,80.253507,14:02:00,obsr488759,Traveling,Stella Maris College,50,1,1,2,8,2019
G3865740,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS707917368,species,Coppersmith Barbet,2,S52485134,13.04623,80.253507,14:02:00,obsr871116,Traveling,Stella Maris College,50,1,1,2,8,2019
G3865740,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS707917357,species,Spot-billed Pelican,3,S52485134,13.04623,80.253507,14:02:00,obsr871116,Traveling,Stella Maris College,50,1,1,2,8,2019
G3865740,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS711787491,species,Asian Palm-Swift,1,S52813949,13.04623,80.253507,14:02:00,obsr488759,Traveling,Stella Maris College,50,1,1,2,8,2019
G3865740,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS711787494,species,Rose-ringed Parakeet,23,S52813949,13.04623,80.253507,14:02:00,obsr488759,Traveling,Stella Maris College,50,1,1,2,8,2019
G3865740,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS711787496,species,Coppersmith Barbet,2,S52813949,13.04623,80.253507,14:02:00,obsr488759,Traveling,Stella Maris College,50,1,1,2,8,2019
G3865740,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS711787493,species,House Crow,17,S52813949,13.04623,80.253507,14:02:00,obsr488759,Traveling,Stella Maris College,50,1,1,2,8,2019
G3865740,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS707917359,species,Asian Koel,5,S52485134,13.04623,80.253507,14:02:00,obsr871116,Traveling,Stella Maris College,50,1,1,2,8,2019
G3865740,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS711787483,species,Common Tailorbird,1,S52813949,13.04623,80.253507,14:02:00,obsr488759,Traveling,Stella Maris College,50,1,1,2,8,2019
G3865740,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS711787492,domestic,Rock Pigeon,51,S52813949,13.04623,80.253507,14:02:00,obsr488759,Traveling,Stella Maris College,50,1,1,2,8,2019
G3865740,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS711787486,species,Yellow-billed Babbler,7,S52813949,13.04623,80.253507,14:02:00,obsr488759,Traveling,Stella Maris College,50,1,1,2,8,2019
G3865740,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS707917360,species,Indian Pond-Heron,1,S52485134,13.04623,80.253507,14:02:00,obsr871116,Traveling,Stella Maris College,50,1,1,2,8,2019
G3865740,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS707917367,spuh,cormorant sp.,9,S52485134,13.04623,80.253507,14:02:00,obsr871116,Traveling,Stella Maris College,50,1,1,2,8,2019
G3865740,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS707917355,species,Common Tailorbird,1,S52485134,13.04623,80.253507,14:02:00,obsr871116,Traveling,Stella Maris College,50,1,1,2,8,2019
G3865740,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS707917364,domestic,Rock Pigeon,51,S52485134,13.04623,80.253507,14:02:00,obsr871116,Traveling,Stella Maris College,50,1,1,2,8,2019
G3865740,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS707917354,species,Large-billed Crow,6,S52485134,13.04623,80.253507,14:02:00,obsr871116,Traveling,Stella Maris College,50,1,1,2,8,2019
G3865740,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS707917356,species,White-throated Kingfisher,1,S52485134,13.04623,80.253507,14:02:00,obsr871116,Traveling,Stella Maris College,50,1,1,2,8,2019
G3865740,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS711787488,species,Indian Pond-Heron,1,S52813949,13.04623,80.253507,14:02:00,obsr488759,Traveling,Stella Maris College,50,1,1,2,8,2019
G3865740,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS711787490,species,Purple-rumped Sunbird,1,S52813949,13.04623,80.253507,14:02:00,obsr488759,Traveling,Stella Maris College,50,1,1,2,8,2019
G3865740,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS707917366,species,Rose-ringed Parakeet,23,S52485134,13.04623,80.253507,14:02:00,obsr871116,Traveling,Stella Maris College,50,1,1,2,8,2019
G3865740,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS711787484,species,White-throated Kingfisher,1,S52813949,13.04623,80.253507,14:02:00,obsr488759,Traveling,Stella Maris College,50,1,1,2,8,2019
G3865740,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS711787487,species,Asian Koel,5,S52813949,13.04623,80.253507,14:02:00,obsr488759,Traveling,Stella Maris College,50,1,1,2,8,2019
G3865740,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS707917358,species,Yellow-billed Babbler,7,S52485134,13.04623,80.253507,14:02:00,obsr871116,Traveling,Stella Maris College,50,1,1,2,8,2019
G3865740,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS707917365,species,House Crow,17,S52485134,13.04623,80.253507,14:02:00,obsr871116,Traveling,Stella Maris College,50,1,1,2,8,2019
G3865740,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS707917353,species,Black-rumped Flameback,2,S52485134,13.04623,80.253507,14:02:00,obsr871116,Traveling,Stella Maris College,50,1,1,2,8,2019
G3865740,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS711787489,species,Black Kite,5,S52813949,13.04623,80.253507,14:02:00,obsr488759,Traveling,Stella Maris College,50,1,1,2,8,2019
G3865740,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS711787481,species,Black-rumped Flameback,2,S52813949,13.04623,80.253507,14:02:00,obsr488759,Traveling,Stella Maris College,50,1,1,2,8,2019
G3865740,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS711787482,species,Large-billed Crow,6,S52813949,13.04623,80.253507,14:02:00,obsr488759,Traveling,Stella Maris College,50,1,1,2,8,2019
G3865740,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS707917362,species,Purple-rumped Sunbird,1,S52485134,13.04623,80.253507,14:02:00,obsr871116,Traveling,Stella Maris College,50,1,1,2,8,2019
G3870857,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS712453463,species,Spotted Owlet,1,S52870631,13.04623,80.253507,8:52:00,obsr1025182,Stationary,Stella Maris College,10,NA,1,2,15,2019
G3870857,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS712453460,domestic,Rock Pigeon,8,S52870631,13.04623,80.253507,8:52:00,obsr1025182,Stationary,Stella Maris College,10,NA,1,2,15,2019
G3870857,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS712453461,species,Rose-ringed Parakeet,1,S52870631,13.04623,80.253507,8:52:00,obsr1025182,Stationary,Stella Maris College,10,NA,1,2,15,2019
G3870857,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS712453465,species,Black Kite,1,S52870631,13.04623,80.253507,8:52:00,obsr1025182,Stationary,Stella Maris College,10,NA,1,2,15,2019
G3870857,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS712453459,species,House Crow,5,S52870631,13.04623,80.253507,8:52:00,obsr1025182,Stationary,Stella Maris College,10,NA,1,2,15,2019
G3870857,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS712453462,species,Asian Koel,1,S52870631,13.04623,80.253507,8:52:00,obsr1025182,Stationary,Stella Maris College,10,NA,1,2,15,2019
G3870857,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS712453464,species,Common Myna,1,S52870631,13.04623,80.253507,8:52:00,obsr1025182,Stationary,Stella Maris College,10,NA,1,2,15,2019
G3877654,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS713437290,species,Rufous Treepie,1,S52959248,13.04623,80.253507,11:00:00,obsr1027217,Stationary,Stella Maris College,15,NA,1,2,18,2019
G3877654,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS712413579,species,Rose-ringed Parakeet,2,S52866698,13.04623,80.253507,11:00:00,obsr1034772,Stationary,Stella Maris College,15,NA,1,2,18,2019
G3877654,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS712413582,species,Rufous Treepie,1,S52866698,13.04623,80.253507,11:00:00,obsr1034772,Stationary,Stella Maris College,15,NA,1,2,18,2019
G3877654,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS713437285,species,House Crow,2,S52959248,13.04623,80.253507,11:00:00,obsr1027217,Stationary,Stella Maris College,15,NA,1,2,18,2019
G3877654,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS713437288,issf,Large-billed Crow,3,S52959248,13.04623,80.253507,11:00:00,obsr1027217,Stationary,Stella Maris College,15,NA,1,2,18,2019
G3877654,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS713437289,domestic,Rock Pigeon,1,S52959248,13.04623,80.253507,11:00:00,obsr1027217,Stationary,Stella Maris College,15,NA,1,2,18,2019
G3877654,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS713437287,species,Rose-ringed Parakeet,2,S52959248,13.04623,80.253507,11:00:00,obsr1027217,Stationary,Stella Maris College,15,NA,1,2,18,2019
G3877654,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS712413578,species,Black-rumped Flameback,1,S52866698,13.04623,80.253507,11:00:00,obsr1034772,Stationary,Stella Maris College,15,NA,1,2,18,2019
G3877654,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS713437286,species,Black-rumped Flameback,1,S52959248,13.04623,80.253507,11:00:00,obsr1027217,Stationary,Stella Maris College,15,NA,1,2,18,2019
G3877654,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS712413577,species,House Crow,2,S52866698,13.04623,80.253507,11:00:00,obsr1034772,Stationary,Stella Maris College,15,NA,1,2,18,2019
G3877654,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS712413581,domestic,Rock Pigeon,1,S52866698,13.04623,80.253507,11:00:00,obsr1034772,Stationary,Stella Maris College,15,NA,1,2,18,2019
G3877654,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS712413580,issf,Large-billed Crow,3,S52866698,13.04623,80.253507,11:00:00,obsr1034772,Stationary,Stella Maris College,15,NA,1,2,18,2019
G3877656,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS712412887,species,Common Tailorbird,2,S52866632,13.04623,80.253507,10:45:00,obsr1034772,Traveling,Stella Maris College,15,0.5,1,2,18,2019
G3877656,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS712412886,species,Rose-ringed Parakeet,6,S52866632,13.04623,80.253507,10:45:00,obsr1034772,Traveling,Stella Maris College,15,0.5,1,2,18,2019
G3877656,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS712412882,issf,Large-billed Crow,7,S52866632,13.04623,80.253507,10:45:00,obsr1034772,Traveling,Stella Maris College,15,0.5,1,2,18,2019
G3877656,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS713437292,domestic,Rock Pigeon,10,S52959250,13.04623,80.253507,10:45:00,obsr1027217,Traveling,Stella Maris College,15,0.5,1,2,18,2019
G3877656,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS713437298,species,Asian Koel,1,S52959250,13.04623,80.253507,10:45:00,obsr1027217,Traveling,Stella Maris College,15,0.5,1,2,18,2019
G3877656,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS713437293,species,House Crow,4,S52959250,13.04623,80.253507,10:45:00,obsr1027217,Traveling,Stella Maris College,15,0.5,1,2,18,2019
G3877656,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS712412889,species,Asian Koel,1,S52866632,13.04623,80.253507,10:45:00,obsr1034772,Traveling,Stella Maris College,15,0.5,1,2,18,2019
G3877656,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS713437291,issf,Large-billed Crow,7,S52959250,13.04623,80.253507,10:45:00,obsr1027217,Traveling,Stella Maris College,15,0.5,1,2,18,2019
G3877656,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS713437295,species,Rose-ringed Parakeet,6,S52959250,13.04623,80.253507,10:45:00,obsr1027217,Traveling,Stella Maris College,15,0.5,1,2,18,2019
G3877656,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS712412885,species,Rufous Treepie,1,S52866632,13.04623,80.253507,10:45:00,obsr1034772,Traveling,Stella Maris College,15,0.5,1,2,18,2019
G3877656,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS713437294,species,Rufous Treepie,1,S52959250,13.04623,80.253507,10:45:00,obsr1027217,Traveling,Stella Maris College,15,0.5,1,2,18,2019
G3877656,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS713437297,species,Black Kite,10,S52959250,13.04623,80.253507,10:45:00,obsr1027217,Traveling,Stella Maris College,15,0.5,1,2,18,2019
G3877656,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS713437296,species,Common Tailorbird,2,S52959250,13.04623,80.253507,10:45:00,obsr1027217,Traveling,Stella Maris College,15,0.5,1,2,18,2019
G3877656,Chennai,TAMIL NADU,URN:CornellLabOfOrnithology:EBIRD:OBS712412884,species,House Crow,4,S52866632,13.04623,80.253507,10:45:00,obsr1034772,Traveling,Stella Maris College,15,0.5,1,2,18,2019
